variable_name,value_value,value_label,avail_from_dt,table_name
n521154,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521154,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521156,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521156,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521158,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521158,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521160,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521160,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521162,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521162,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521164,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521164,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521166,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521166,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521167,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521167,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521167,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521167,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521169,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521169,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521169,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521169,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521171,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521171,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521171,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521171,4,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521173,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521173,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521131,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
